activity_year,derived_msa-md,state_code,county_code,census_tract,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,loan_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution
2024,"San Jose-Sunnyvale-Santa Clara, CA",CA,62019,14001.0,FHA,1-Unit,Asian,Asian,Male,Made a loan,Purchase,240000,0.8,5.3,0.52,No,32500,5999,2500,0,0,240,0,0,0,0,0,500000,Site Built Single Family Home,Occupy,Manufactured Home,Manufactured Home,1,0,65000,0.34,FICO Score,FICO Score,Asian,Asian,Asian,Asian,Male,Male,Male,Male,58,57,0,0,Application received from the applicant or co-applicant(s),FHA,,,,,
2024,"Seattle-Tacoma-Bellevue, WA",WA,53021,13001.0,Conventional,2-4 Unit,White,White,Female,Made a loan,Refinance,180000,0.7,5.5,0.48,No,26250,4999,1500,0,0,360,0,0,0,0,0,450000,Site Built Single Family Home,Occupy,Manufactured Home,Manufactured Home,2,0,59000,0.34,FICO Score,FICO Score,White,White,White,White,Female,Female,Female,Female,45,44,0,0,Application received from the applicant or co-applicant(s),FHA,,,,,
2024,"St. Louis, MO-IL",MO,30009,18001.0,FHA,1-Unit,Black or African American,Black or African American,Male,Made a loan,Purchase,200000,0.8,5.2,0.51,No,29000,4999,2500,0,0,240,0,0,0,0,0,450000,Site Built Single Family Home,Occupy,Manufactured Home,Manufactured Home,1,0,62000,0.34,FICO Score,FICO Score,Black or African American,Black or African American,Black or African American,Black or African American,Male,Male,Male,Male,54,53,0,0,Application received from the applicant or co-applicant(s),FHA,,,,,
2024,"Virginia Beach-Norfolk-Newport News, VA-NC",VA,52001,14001.0,Conventional,2-4 Unit,White,White,Female,Made a loan,Refinance,220000,0.65,5.4,0.48,No,30000,3999,1500,0,0,360,0,0,0,0,0,500000,Site Built Single Family Home,Occupy,Manufactured Home,Manufactured Home,2,0,59000,0.36,FICO Score,FICO Score,White,White,White,White,Female,Female,Female,Female,42,41,0,0,Application received from the applicant or co-applicant(s),FHA,,,,,
2024,"Washington-Arlington-Alexandria, DC-VA-MD",DC,44005,10001.0,FHA,1-Unit,Hispanic or Latino,Hispanic or Latino,Female,Made a loan,Purchase,190000,0.75,5.1,0.51,No,27500,4999,2500,0,0,240,0,0,0,0,0,450000,Site Built Single Family Home,Occupy,Manufactured Home,Manufactured Home,1,0,59000,0.33,FICO Score,FICO Score,Hispanic or Latino,Hispanic or Latino,Hispanic or Latino,Hispanic or Latino,Female,Female,Female,Female,55,54,0,0,Application received from the applicant or co-applicant(s),FHA,,,,,
2024,"Wichita, KS",KS,48013,14001.0,Conventional,1-Unit,White,White,Male,Made a loan,Refinance,230000,0.8,5.2,0.53,No,32000,5999,2500,0,0,240,0,0,0,0,0,500000,Site Built Single Family Home,Occupy,Manufactured Home,Manufactured Home,1,0,65000,0.34,FICO Score,FICO Score,White,White,White,White,Male,Male,Male,Male,62,61,0,0,Application received from the applicant or co-applicant(s),FHA,,,,,
2024,"Winston-Salem, NC",NC,36019,22001.0,FHA,1-Unit,Black or African American,Black or African American,Female,Made a loan,Refinance,200000,0.8,5.3,0.52,No,29500,4999,2500,0,0,240,0,0,0,0,0,450000,Site Built Single Family Home,Occupy,Manufactured Home,Manufactured Home,1,0,62000,0.33,FICO Score,FICO Score,Black or African American,Black or African American,Black or African American,Black or African American,Female,Female,Female,Female,58,57,0,0,Application received from the applicant or co-applicant(s),FHA,,,,,
2024,"York-Hanover, PA",PA,54037,12001.0,Conventional,2-4 Unit,White,White,Female,Made a loan,Refinance,180000,0.7,5.5,0.48,No,25500,4999,1500,0,0,360,0,0,0,0,0,400000,Site Built Single Family Home,Occupy,Manufactured Home,Manufactured Home,2,0,58000,0.34,FICO Score,FICO Score,White,White,White,White,Female,Female,Female,Female,47,46,0,0,Application received from the applicant or co-applicant(s),FHA,,,,,
2024,"Madison, WI",WI,54001,12001.0,FHA,1-Unit,White,White,Female,Made a loan,Purchase,210000,0.75,5.1,0.5,No,29000,4999,2500,0,0,240,0,0,0,0,0,450000,Site Built Single Family Home,Occupy,Manufactured Home,Manufactured Home,1,0,61000,0.33,FICO Score,FICO Score,White,White,White,White,Female,Female,Female,Female,53,52,0,0,Application received from the applicant or co-applicant(s),FHA,,,,,
2024,"Warren-Troy-Farmington Hills, MI",MI,26019,16003.0,Conventional,2-4 Unit,White,White,Female,Made a loan,Refinance,220000,0.7,5.4,0.48,No,30500,4999,1500,0,0,360,0,0,0,0,0,500000,Site Built Single Family Home,Occupy,Manufactured Home,Manufactured Home,2,0,59000,0.34,FICO Score,FICO Score,White,White,White,White,Female,Female,Female,Female,48,47,0,0,Application received from the applicant or co-applicant(s),FHA,,,,,
2024,"Greenville-Anderson-Mauldin, SC",SC,37019,22001.0,FHA,1-Unit,White,White,Male,Made a loan,Purchase,230000,0.8,5.3,0.53,No,32500,5999,2500,0,0,240,0,0,0,0,0,500000,Site Built Single Family Home,Occupy,Manufactured Home,Manufactured Home,1,0,65000,0.34,FICO Score,FICO Score,White,White,White,White,Male,Male,Male,Male,59,58,0,0,Application received from the applicant or co-applicant(s),FHA,,,,,
2024,"Colorado Springs, CO",CO,52023,14001.0,Conventional,1-Unit,Hispanic or Latino,Hispanic or Latino,Female,Made a loan,Refinance,240000,0.75,5.1,0.51,No,32000,4999,2500,0,0,240,0,0,0,0,0,500000,Site Built Single Family Home,Occupy,Manufactured Home,Manufactured Home,1,0,63000,0.33,FICO Score,FICO Score,Hispanic or Latino,Hispanic or Latino,Hispanic or Latino,Hispanic or Latino,Female,Female,Female,Female,56,55,0,0,Application received from the applicant or co-applicant(s),FHA,,,,,
2024,"Knoxville, TN",TN,47037,22001.0,FHA,2-4 Unit,White,White,Female,Made a loan,Purchase,210000,0.7,5.4,0.48,No,29500,4999,1500,0,0,360,0,0,0,0,0,450000,Site Built Single Family Home,Occupy,Manufactured Home,Manufactured Home,2,0,59000,0.34,FICO Score,FICO Score,White,White,White,White,Female,Female,Female,Female,50,49,0,0,Application received from the applicant or co-applicant(s),FHA,,,,,
2024,"Oklahoma City, OK",OK,48013,14001.0,Conventional,1-Unit,White,White,Male,Made a loan,Refinance,220000,0.8,5.2,0.53,No,31000,5999,2500,0,0,240,0,0,0,0,0,500000,Site Built Single Family Home,Occupy,Manufactured Home,Manufactured Home,1,0,65000,0.34,FICO Score,FICO Score,White,White,White,White,Male,Male,Male,Male,61,60,0,0,Application received from the applicant or co-applicant(s),FHA,,,,,
2024,"Pittsburgh, PA",PA,54037,12001.0,FHA,2-4 Unit,White,White,Female,Made a loan,Purchase,160000,0.75,5.1,0.5,No,23500,4999,2500,0,0,240,0,0,0,0,0,400000,Site Built Single Family Home,Occupy,Manufactured Home,Manufactured Home,2,0,58000,0.33,FICO Score,FICO Score,White,White,White,White,Female,Female,Female,Female,54,53,0,0,Application received from the applicant or co-applicant(s),FHA,,,,,
2024,"Omaha-Council Bluffs, NE-IA",NE,54003,12001.0,Conventional,1-Unit,White,White,Male,Made a loan,Refinance,250000,0.8,5.3,0.53,No,33500,5999,2500,0,0,240,0,0,0,0,0,550000,Site Built Single Family Home,Occupy,Manufactured Home,Manufactured Home,1,0,67000,0.34,FICO Score,FICO Score,White,White,White,White,Male,Male,Male,Male,64,63,0,0,Application received from the applicant or co-applicant(s),FHA,,,,,
2024,"Rochester, NY",NY,36019,10001.0,FHA,1-Unit,White,White,Female,Made a loan,Purchase,220000,0.75,5.2,0.52,No,29500,4999,2500,0,0,240,0,0,0,0,0,500000,Site Built Single Family Home,Occupy,Manufactured Home,Manufactured Home,1,0,62000,0.33,FICO Score,FICO Score,White,White,White,White,Female,Female,Female,Female,51,50,0,0,Application received from the applicant or co-applicant(s),FHA,,,,,
2024,"Stockton-Lodi, CA",CA,62003,14001.0,Conventional,1-Unit,Asian,Asian,Male,Made a loan,Refinance,230000,0.8,5.4,0.51,No,31500,5999,2500,0,0,240,0,0,0,0,0,500000,Site Built Single Family Home,Occupy,Manufactured Home,Manufactured Home,1,0,65000,0.34,FICO Score,FICO Score,Asian,Asian,Asian,Asian,Male,Male,Male,Male,65,64,0,0,Application received from the applicant or co-applicant(s),FHA,,,,,
2024,"Toledo, OH",OH,44019,10001.0,FHA,1-Unit,White,White,Female,Made a loan,Refinance,190000,0.75,5.3,0.52,No,26500,4999,2500,0,0,240,0,0,0,0,0,450000,Site Built Single Family Home,Occupy,Manufactured Home,Manufactured Home,1,0,59000,0.33,FICO Score,FICO Score,White,White,White,White,Female,Female,Female,Female,56,55,0,0,Application received from the applicant or co-applicant(s),FHA,,,,,
2024,"Tulsa, OK",OK,48013,14001.0,Conventional,2-4 Unit,White,White,Female,Made a loan,Refinance,220000,0.7,5.5,0.48,No,29500,4999,1500,0,0,360,0,0,0,0,0,500000,Site Built Single Family Home,Occupy,Manufactured Home,Manufactured Home,2,0,58000,0.34,FICO Score,FICO Score,White,White,White,White,Female,Female,Female,Female,49,48,0,0,Application received from the applicant or co-applicant(s),FHA,,,,,
2024,"Wichita Falls, TX",TX,48037,24003.0,FHA,1-Unit,Hispanic or Latino,Hispanic or Latino,Male,Made a loan,Purchase,240000,0.8,5.4,0.53,No,33000,5999,2500,0,0,240,0,0,0,0,0,500000,Site Built Single Family Home,Occupy,Manufactured Home,Manufactured Home,1,0,66000,0.34,FICO Score,FICO Score,Hispanic or Latino,Hispanic or Latino,Hispanic or Latino,Hispanic or Latino,Male,Male,Male,Male,57,56,0,0,Application received from the applicant or co-applicant(s),FHA,,,,,
2024,"New York-Newark-Jersey City, NY-NJ-PA",34,61,100.0,Conventional,"1-Unit, Owner-Occupied",Hispanic or Latino,White,Female,Approved or Closed,Home Purchase,240000,80,5.5,0.5,Yes,35000,3500,0,0,0,30,0,0,0,0,0,0,0,0,Single Family,New,Primary Residence,,,1,0,50000,35,0,0,2024-02-28,Lender,,,,,,,,,,,,,,
2024,"Los Angeles-Long Beach-Anaheim, CA",06,47,4001.0,Conventional,"2-Unit, Owner-Occupied",Non-Hispanic White,Black or African American,Male,Approved or Closed,Home Improvement,180000,75,4.2,0.2,No,25000,2000,1500,0,0,20,0,0,0,0,0,0,0,0,Single Family,Existing,Primary Residence,,,1,0,40000,30,0,0,2024-03-31,Applicant,,,,,,,,,,,,,,
2024,"Chicago-Naperville-Elgin, IL-IN-WI",17,47,6003.0,FHA,"1-Unit, Owner-Occupied",Non-Hispanic White,Asian,Female,Approved or Closed,Home Purchase,220000,85,6.1,1.1,Yes,32000,2800,0,0,0,30,0,0,0,0,0,0,0,0,Single Family,New,Primary Residence,,,1,0,60000,40,0,0,2024-01-31,Co-Borrower,,,,,,,,,,,,,,
2024,"Dallas-Fort Worth-Arlington, TX",48,31,9101.0,Conventional,"1-Unit, Owner-Occupied",Hispanic or Latino,American Indian or Alaska Native,Male,Approved or Closed,Home Purchase,200000,80,5.8,0.8,No,30000,2200,0,0,0,30,0,0,0,0,0,0,0,0,Single Family,Existing,Primary Residence,,,1,0,50000,35,0,0,2024-04-30,Lender,,,,,,,,,,,,,,
2024,"Houston-The Woodlands-Sugar Land, TX",48,27,7101.0,VA,"1-Unit, Owner-Occupied",Non-Hispanic White,White,Female,Approved or Closed,Home Purchase,250000,90,7.3,1.3,Yes,38000,3200,0,0,0,30,0,0,0,0,0,0,0,0,Single Family,New,Primary Residence,,,1,0,70000,45,0,0,2024-05-31,Co-Borrower,,,,,,,,,,,,,,
2024,"Washington-Baltimore-Arlington, DC-MD-VA-WV",24,23,4001.0,Conventional,"2-Unit, Owner-Occupied",Asian,Black or African American,Male,Approved or Closed,Home Purchase,280000,85,6.5,1.5,No,42000,3600,0,0,0,30,0,0,0,0,0,0,0,0,Single Family,Existing,Primary Residence,,,1,0,80000,50,0,0,2024-06-30,Lender,,,,,,,,,,,,,,
2024,"Miami-Fort Lauderdale-West Palm Beach, FL",12,27,12001.0,FHA,"1-Unit, Owner-Occupied",Non-Hispanic White,Hispanic or Latino,Female,Approved or Closed,Home Purchase,200000,80,5.9,0.9,Yes,28000,2400,0,0,0,30,0,0,0,0,0,0,0,0,Single Family,New,Primary Residence,,,1,0,60000,40,0,0,2024-07-31,Co-Borrower,,,,,,,,,,,,,,
2024,"Atlanta-Sandy Springs-Alpharetta, GA",12,27,15001.0,Conventional,"2-Unit, Owner-Occupied",Non-Hispanic White,Asian,Male,Approved or Closed,Home Purchase,240000,80,6.1,1.1,No,32000,2800,0,0,0,30,0,0,0,0,0,0,0,0,Single Family,Existing,Primary Residence,,,1,0,70000,45,0,0,2024-08-31,Lender,,,,,,,,,,,,,,
2024,"Phoenix-Mesa-Scottsdale, AZ",04,9,5001.0,VA,"1-Unit, Owner-Occupied",Hispanic or Latino,White,Female,Approved or Closed,Home Purchase,220000,85,7.2,1.2,Yes,30000,2600,0,0,0,30,0,0,0,0,0,0,0,0,Single Family,New,Primary Residence,,,1,0,55000,35,0,0,2024-09-30,Co-Borrower,,,,,,,,,,,,,,
2024,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",35,51,12001.0,FHA,"2-Unit, Owner-Occupied",Non-Hispanic White,Black or African American,Male,Approved or Closed,Home Purchase,280000,80,6.3,1.3,No,38000,3300,0,0,0,30,0,0,0,0,0,0,0,0,Single Family,Existing,Primary Residence,,,1,0,75000,50,0,0,2024-10-31,Lender,,,,,,,,,,,,,,
2024,"San Francisco-Oakland-Berkeley, CA",06,19,6003.0,Conventional,"1-Unit, Owner-Occupied",Asian,American Indian or Alaska Native,Female,Approved or Closed,Home Purchase,200000,85,6.8,1.8,Yes,20000,1800,0,0,0,30,0,0,0,0,0,0,0,0,Single Family,New,Primary Residence,,,1,0,45000,30,0,0,2024-11-30,Co-Borrower,,,,,,,,,,,,,,
2024,"Boston-Cambridge-Nashua, MA-NH",25,14,11001.0,VA,"2-Unit, Owner-Occupied",Non-Hispanic White,Black or African American,Male,Approved or Closed,Home Purchase,300000,90,7.6,1.6,No,42000,3700,0,0,0,30,0,0,0,0,0,0,0,0,Single Family,Existing,Primary Residence,,,1,0,85000,55,0,0,2024-12-31,Lender,,,,,,,,,,,,,,
2024,"Detroit-Warren-Dearborn, MI",26,31,5001.0,FHA,"1-Unit, Owner-Occupied",Hispanic or Latino,White,Female,Approved or Closed,Home Purchase,250000,80,6.5,1.5,Yes,32000,2800,0,0,0,30,0,0,0,0,0,0,0,0,Single Family,New,Primary Residence,,,1,0,60000,40,0,0,2024-01-31,Co-Borrower,,,,,,,,,,,,,,
2024,"San Diego-Chula Vista-Carlsbad, CA",06,19,7001.0,Conventional,"2-Unit, Owner-Occupied",Non-Hispanic White,Asian,Male,Approved or Closed,Home Purchase,320000,85,7.1,1.1,No,42000,3700,0,0,0,30,0,0,0,0,0,0,0,0,Single Family,Existing,Primary Residence,,,1,0,80000,50,0,0,2024-02-28,Lender,,,,,,,,,,,,,,
2024,"Minneapolis-St. Paul-Bloomington, MN-WI",27,47,9001.0,VA,"1-Unit, Owner-Occupied",Asian,Black or African American,Female,Approved or Closed,Home Purchase,280000,90,8.1,1.1,Yes,38000,3300,0,0,0,30,0,0,0,0,0,0,0,0,Single Family,New,Primary Residence,,,1,0,65000,40,0,0,2024-03-31,Co-Borrower,,,,,,,,,,,,,,
2024,"St. Louis, MO-IL",29,27,12001.0,Conventional,"1-Unit, Owner-Occupied",Non-Hispanic White,White,Male,Approved or Closed,Home Purchase,220000,80,6.3,1.3,No,30000,2600,0,0,0,30,0,0,0,0,0,0,0,0,Single Family,Existing,Primary Residence,,,1,0,55000,35,0,0,2024-04-30,Lender,,,,,,,,,,,,,,
2024,"Seattle-Tacoma-Bellevue, WA",53,181,7001.0,FHA,"2-Unit, Owner-Occupied",Asian,American Indian or Alaska Native,Female,Approved or Closed,Home Purchase,300000,85,7.6,1.6,Yes,42000,3700,0,0,0,30,0,0,0,0,0,0,0,0,Single Family,New,Primary Residence,,,1,0,70000,45,0,0,2024-05-31,Co-Borrower,,,,,,,,,,,,,,
2024,"Denver-Aurora-Lakewood, CO",08,21,5001.0,Conventional,"1-Unit, Owner-Occupied",Non-Hispanic White,Black or African American,Male,Approved or Closed,Home Purchase,280000,80,6.9,1.9,No,32000,2900,0,0,0,30,0,0,0,0,0,0,0,0,Single Family,Existing,Primary Residence,,,1,0,65000,40,0,0,2024-06-30,Lender,,,,,,,,,,,,,,
2024,"Kansas City, MO-KS",29,27,11001.0,VA,"2-Unit, Owner-Occupied",Asian,Hispanic or Latino,Female,Approved or Closed,Home Purchase,240000,85,7.5,1.5,Yes,30000,2600,0,0,0,30,0,0,0,0,0,0,0,0,Single Family,New,Primary Residence,,,1,0,60000,35,0,0,2024-07-31,Co-Borrower,,,,,,,,,,,,,,
2024,"Cincinnati, OH-KY-IN",39,51,12001.0,Conventional,"1-Unit, Owner-Occupied",Non-Hispanic White,White,Male,Approved or Closed,Home Purchase,200000,80,6.1,1.1,No,28000,2400,0,0,0,30,0,0,0,0,0,0,0,0,Single Family,Existing,Primary Residence,,,1,0,45000,30,0,0,2024-08-31,Lender,,,,,,,,,,,,,,
2024,"Portland-Vancouver-Hillsboro, OR-WA",41,181,7001.0,FHA,"2-Unit, Owner-Occupied",Asian,American Indian or Alaska Native,Female,Approved or Closed,Home Purchase,300000,85,7.3,1.3,Yes,38000,3300,0,0,0,30,0,0,0,0,0,0,0,0,Single Family,New,Primary Residence,,,1,0,65000,40,0,0,2024-09-30,Co-Borrower,,,,,,,,,,,,,,
2024,"Oklahoma City, OK",74,45,10001.0,Conventional,"1-Unit, Owner-Occupied",Non-Hispanic White,Black or African American,Male,Approved or Closed,Home Purchase,220000,80,6.5,1.5,No,30000,2600,0,0,0,30,0,0,0,0,0,0,0,0,Single Family,Existing,Primary Residence,,,1,0,50000,35,0,0,2024-10-31,Lender,,,,,,,,,,,,,,
2024,"Wichita, KS",29,27,9001.0,VA,"2-Unit, Owner-Occupied",Asian,Hispanic or Latino,Female,Approved or Closed,Home Purchase,240000,85,7.9,1.9,Yes,32000,2900,0,0,0,30,0,0,0,0,0,0,0,0,Single Family,New,Primary Residence,,,1,0,60000,40,0,0,2024-11-30,Co-Borrower,,,,,,,,,,,,,,
2024,"Memphis, TN-MS-AR",34,27,11001.0,Conventional,"1-Unit, Owner-Occupied",Non-Hispanic White,White,Male,Approved or Closed,Home Purchase,200000,80,6.3,1.3,No,28000,2400,0,0,0,30,0,0,0,0,0,0,0,0,Single Family,Existing,Primary Residence,,,1,0,45000,30,0,0,2024-12-31,Lender,,,,,,,,,,,,,,
2024,"Louisville-Jefferson County, KY-IN",21,27,10001.0,FHA,"2-Unit, Owner-Occupied",Asian,American Indian or Alaska Native,Female,Approved or Closed,Home Purchase,250000,85,7.2,1.2,Yes,30000,2600,0,0,0,30,0,0,0,0,0,0,0,0,Single Family,New,Primary Residence,,,1,0,55000,35,0,0,2024-01-31,Co-Borrower,,,,,,,,,,,,,,
2024,"Birmingham-Hoover, AL",01,21,12001.0,Conventional,"1-Unit, Owner-Occupied",Non-Hispanic White,Black or African American,Male,Approved or Closed,Home Purchase,220000,80,6.5,1.5,No,28000,2400,0,0,0,30,0,0,0,0,0,0,0,0,Single Family,Existing,Primary Residence,,,1,0,50000,35,0,0,2024-02-28,Lender,,,,,,,,,,,,,,
2024,"Raleigh-Durham-Chapel Hill, NC",37,51,10001.0,VA,"2-Unit, Owner-Occupied",Asian,Hispanic or Latino,Female,Approved or Closed,Home Purchase,280000,85,7.8,1.8,Yes,38000,3300,0,0,0,30,0,0,0,0,0,0,0,0,Single Family,New,Primary Residence,,,1,0,70000,45,0,0,2024-03-31,Co-Borrower,,,,,,,,,,,,,,
2024,"Richmond, VA",51,51,12001.0,Conventional,"1-Unit, Owner-Occupied",Non-Hispanic White,White,Male,Approved or Closed,Home Purchase,200000,80,6.3,1.3,No,28000,2400,0,0,0,30,0,0,0,0,0,0,0,0,Single Family,Existing,Primary Residence,,,1,0,45000,30,0,0,2024-04-30,Lender,,,,,,,,,,,,,,
2024,"Pittsburgh, PA",42,51,11001.0,FHA,"2-Unit, Owner-Occupied",Asian,American Indian or Alaska Native,Female,Approved or Closed,Home Purchase,250000,85,7.6,1.6,Yes,30000,2600,0,0,0,30,0,0,0,0,0,0,0,0,Single Family,New,Primary Residence,,,1,0,55000,35,0,0,2024-05-31,Co-Borrower,,,,,,,,,,,,,,
2024,"Indianapolis-Carmel-Anderson, IN",18,27,10001.0,Conventional,"1-Unit, Owner-Occupied",Non-Hispanic White,Black or African American,Male,Approved or Closed,Home Purchase,220000,80,6.5,1.5,No,28000,2400,0,0,0,30,0,0,0,0,0,0,0,0,Single Family,Existing,Primary Residence,,,1,0,50000,35,0,0,2024-06-30,Lender,,,,,,,,,,,,,,
2024,"Jacksonville, FL",12,27,9001.0,VA,"2-Unit, Owner-Occupied",Asian,Hispanic or Latino,Female,Approved or Closed,Home Purchase,280000,85,7.9,1.9,Yes,38000,3300,0,0,0,30,0,0,0,0,0,0,0,0,Single Family,New,Primary Residence,,,1,0,70000,45,0,0,2024-07-31,Co-Borrower,,,,,,,,,,,,,,
2024,"Columbus, OH",39,51,12001.0,Conventional,"1-Unit, Owner-Occupied",Non-Hispanic White,White,Male,Approved or Closed,Home Purchase,200000,80,6.3,1.3,No,28000,2400,0,0,0,30,0,0,0,0,0,0,0,0,Single Family,Existing,Primary Residence,,,1,0,45000,30,0,0,2024-08-31,Lender,,,,,,,,,,,,,,
2024,"Milwaukee-Waukesha-West Allis, WI",55,47,9001.0,FHA,"2-Unit, Owner-Occupied",Asian,American Indian or Alaska Native,Female,Approved or Closed,Home Purchase,250000,85,7.5,1.5,Yes,30000,2600,0,0,0,30,0,0,0,0,0,0,0,0,Single Family,New,Primary Residence,,,1,0,55000,35,0,0,2024-09-30,Co-Borrower,,,,,,,,,,,,,,
2024,"Virginia Beach-Norfolk, VA-NC",51,51,11001.0,Conventional,"1-Unit, Owner-Occupied",Non-Hispanic White,Black or African American,Male,Approved or Closed,Home Purchase,220000,80,6.5,1.5,No,28000,2400,0,0,0,30,0,0,0,0,0,0,0,0,Single Family,Existing,Primary Residence,,,1,0,50000,35,0,0,2024-10-31,Lender,,,,,,,,,,,,,,
2024,"Tampa-St. Petersburg-Clearwater, FL",12,27,8001.0,VA,"2-Unit, Owner-Occupied",Asian,Hispanic or Latino,Female,Approved or Closed,Home Purchase,280000,85,7.8,1.8,Yes,38000,3300,0,0,0,30,0,0,0,0,0,0,0,0,Single Family,New,Primary Residence,,,1,0,70000,45,0,0,2024-11-30,Co-Borrower,,,,,,,,,,,,,,
2024,"Sacramento-Roseville-Arden-Arcade, CA",06,19,6001.0,Conventional,"1-Unit, Owner-Occupied",Non-Hispanic White,White,Male,Approved or Closed,Home Purchase,200000,80,6.3,1.3,No,28000,2400,0,0,0,30,0,0,0,0,0,0,0,0,Single Family,Existing,Primary Residence,,,1,0,45000,30,0,0,2024-12-31,Lender,,,,,,,,,,,,,,
2024,"San Jose-Sunnyvale-Santa Clara, CA",06,19,7001.0,FHA,"2-Unit, Owner-Occupied",Asian,American Indian or Alaska Native,Female,Approved or Closed,Home Purchase,300000,85,7.6,1.6,Yes,38000,3300,0,0,0,30,0,0,0,0,0,0,0,0,Single Family,New,Primary Residence,,,1,0,70000,45,0,0,2024-01-31,Co-Borrower,,,,,,,,,,,,,,
2024,"Cleveland-Elyria, OH",39,51,12001.0,Conventional,"1-Unit, Owner-Occupied",Non-Hispanic White,Black or African American,Male,Approved or Closed,Home Purchase,220000,80,6.5,1.5,No,28000,2400,0,0,0,30,0,0,0,0,0,0,0,0,Single Family,Existing,Primary Residence,,,1,0,50000,35,0,0,2024-02-28,Lender,,,,,,,,,,,,,,
2024,"Baltimore-Columbia-Towson, MD",24,23,11001.0,VA,"2-Unit, Owner-Occupied",Asian,Hispanic or Latino,Female,Approved or Closed,Home Purchase,280000,85,7.9,1.9,Yes,38000,3300,0,0,0,30,0,0,0,0,0,0,0,0,Single Family,New,Primary Residence,,,1,0,70000,45,0,0,2024-03-31,Co-Borrower,,,,,,,,,,,,,,
2024,"Boise City, ID",16,21,1001.0,Conventional,"1-Unit, Owner-Occupied",Non-Hispanic White,White,Male,Approved or Closed,Home Purchase,200000,80,6.3,1.3,No,28000,2400,0,0,0,30,0,0,0,0,0,0,0,0,Single Family,Existing,Primary Residence,,,1,0,45000,30,0,0,2024-04-30,Lender,,,,,,,,,,,,,,
2024,"Spokane-Spokane Valley, WA",53,181,7001.0,FHA,"2-Unit, Owner-Occupied",Asian,American Indian or Alaska Native,Female,Approved or Closed,Home Purchase,250000,85,7.6,1.6,Yes,30000,2600,0,0,0,30,0,0,0,0,0,0,0,0,Single Family,New,Primary Residence,,,1,0,55000,35,0,0,2024-05-31,Co-Borrower,,,,,,,,,,,,,,
2024,"Amarillo, TX",48,45,1001.0,Conventional,"1-Unit, Owner-Occupied",Non-Hispanic White,Black or African American,Male,Approved or Closed,Home Purchase,220000,80,6.5,1.5,No,28000,2400,0,0,0,30,0,0,0,0,0,0,0,0,Single Family,Existing,Primary Residence,,,1,0,50000,35,0,0,2024-06-30,Lender,,,,,,,,,,,,,,
2024,"Wichita Falls, TX",48,45,1001.0,VA,"2-Unit, Owner-Occupied",Asian,Hispanic or Latino,Female,Approved or Closed,Home Purchase,240000,85,7.9,1.9,Yes,32000,2900,0,0,0,30,0,0,0,0,0,0,0,0,Single Family,New,Primary Residence,,,1,0,60000,40,0,0,2024-07-31,Co-Borrower,,,,,,,,,,,,,,
2024,"McAllen-Edinburg-Mission, TX",48,45,1001.0,Conventional,"1-Unit, Owner-Occupied",Non-Hispanic White,White,Male,Approved or Closed,Home Purchase,200000,80,6.3,1.3,No,28000,2400,0,0,0,30,0,0,0,0,0,0,0,0,Single Family,Existing,Primary Residence,,,1,0,45000,30,0,0,2024-08-31,Lender,,,,,,,,,,,,,,
2024,"Brownsville-Harlingen, TX",48,45,1001.0,FHA,"2-Unit, Owner-Occupied",Asian,American Indian or Alaska Native,Female,Approved or Closed,Home Purchase,250000,85,7.6,1.6,Yes,30000,2600,0,0,0,30,0,0,0,0,0,0,0,0,Single Family,New,Primary Residence,,,1,0,55000,35,0,0,2024-09-30,Co-Borrower,,,,,,,,,,,,,,
2024,"Laredo, TX",48,45,1001.0,Conventional,"1-Unit, Owner-Occupied",Non-Hispanic White,Black or African American,Male,Approved or Closed,Home Purchase,220000,80,6.5,1.5,No,28000,2400,0,0,0,30,0,0,0,0,0,0,0,0,Single Family,Existing,Primary Residence,,,1,0,50000,35,0,0,2024-10-31,Lender,,,,,,,,,,,,,,
2024,"Aguadilla-Isabela, PR",72,66,1001.0,VA,"2-Unit, Owner-Occupied",Asian,Hispanic or Latino,Female,Approved or Closed,Home Purchase,240000,85,7.9,1.9,Yes,32000,2900,0,0,0,30,0,0,0,0,0,0,0,0,Single Family,New,Primary Residence,,,1,0,60000,40,0,0,2024-11-30,Co-Borrower,,,,,,,,,,,,,,
