activity_year,derived_msa-md,state_code,county_code,census_tract,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,loan_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution
2024,38300,45,071,45071002203,FHA: First-lien owner-occupied 1- to 4-family post-only exemption,Single Family (1-4 units):Site-Built,Hispanic or Latino,Black or African American,Female,1,2,305000,93,6.45,NA,0,8600,2800,3100,0,550,360,0,0,0,0,0,0,327957,Site-Built,Owner-occupied as Principal Dwelling,NA,NA,1,NA,88000,47,1,1,1,1,1,1,3,3,1,1,2,2,1,1,35,NA,0,NA,1,1
2024,40900,47,165,47165001800,Conventional: First-lien owner-occupied 1- to 4-family post-only exemption,Single Family (1-4 units):Site-Built,Not Hispanic or Latino,White,Male,1,1,465000,77,6.88,NA,0,9300,3100,3500,0,900,360,0,0,0,0,0,0,603896,Site-Built,Owner-occupied as Principal Dwelling,NA,NA,1,NA,135000,37,1,1,1,1,1,1,5,5,1,1,1,1,1,1,50,48,0,0,1,1
2024,27260,19,013,19013002501,Conventional: First-lien owner-occupied 1- to 4-family post-only exemption,Single Family (1-4 units):Site-Built,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Male,1,1,410000,86,7.18,NA,0,9700,3300,3600,0,1000,360,0,0,0,0,0,0,476744,Site-Built,Owner-occupied as Principal Dwelling,NA,NA,1,NA,120000,41,1,1,1,1,1,1,4,4,1,1,1,1,1,1,37,NA,0,NA,1,1
2024,17460,39,025,39025003702,VA: First-lien owner-occupied 1- to 4-family post-only exemption,Single Family (1-4 units):Site-Built,Hispanic or Latino,White,Female,1,1,380000,89,6.22,NA,0,7800,2400,2900,0,650,360,0,0,0,0,0,0,426966,Site-Built,Owner-occupied as Principal Dwelling,NA,NA,1,NA,108000,34,1,1,1,1,1,1,5,5,1,1,2,2,1,1,29,NA,0,NA,1,1
2024,49700,59,053,59053002103,Conventional: First-lien owner-occupied 1- to 4-family post-only exemption,Single Family (1-4 units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,1,340000,84,6.78,NA,0,8400,2700,3100,0,800,360,0,0,0,0,0,0,404762,Site-Built,Owner-occupied as Principal Dwelling,NA,NA,1,NA,98000,43,1,1,1,1,1,1,3,3,1,1,2,2,1,1,46,NA,0,NA,1,1
2024,12540,06,013,06013002801,Conventional: First-lien owner-occupied 1- to 4 family post-only exemption,Single Family (1-4 units):Site-Built,Not Hispanic or Latino,Asian,Male,1,1,595000,72,7.35,NA,0,11800,3900,4300,500,1150,360,0,0,0,0,0,0,826389,Site-Built,Owner-occupied as Principal Dwelling,NA,NA,1,NA,175000,32,1,1,1,1,1,1,2,2,1,1,1,1,1,1,41,39,0,0,1,1
2024,29820,21,111,21111001502,FHA: First-lien owner-occupied 1- to 4-family post-only exemption,Single Family (1-4 units):Site-Built,Hispanic or Latino,White,Male,1,2,325000,91,6.55,NA,0,9000,3000,3300,0,600,360,0,0,0,0,0,0,357143,Site-Built,Owner-occupied as Principal Dwelling,NA,NA,1,NA,92000,45,1,1,1,1,1,1,5,5,1,1,1,1,1,1,32,30,0,0,1,1
2024,35620,36,081,36081002503,Conventional: First-lien owner-occupied 1- to 4-family post-only exemption,Single Family (1-4 units):Site-Built,Not Hispanic or Latino,White,Female,1,1,445000,79,6.92,NA,0,9500,3200,3600,0,950,360,0,0,0,0,0,0,563291,Site-Built,Owner-occupied as Principal Dwelling,NA,NA,1,NA,128000,38,1,1,1,1,1,1,5,5,1,1,2,2,1,1,44,NA,0,NA,1,1
2024,23580,27,163,27163001901,Conventional: First-lien owner-occupied 1- to 4-family post-only exemption,Single Family (1-4 units):Site-Built,Hispanic or Latino,Black or African American,Male,1,1,370000,87,7.12,NA,0,8900,2900,3200,0,850,360,0,0,0,0,0,0,425287,Site-Built,Owner-occupied as Principal Dwelling,NA,NA,1,NA,105000,44,1,1,1,1,1,1,3,3,1,1,1,1,1,1,39,37,0,0,1,1
2024,38060,45,019,45019004800,Conventional: First-lien owner-occupied 1- to 4-family post-only exemption,Single Family (1-4 units):Site-Built,Not Hispanic or Latino,Asian,Female,1,3,650000,69,7.45,NA,0,12200,4100,4500,1000,1300,360,0,0,0,0,0,0,942029,Site-Built,Owner-occupied as Principal Dwelling,NA,NA,1,NA,195000,33,1,1,1,1,1,1,2,2,1,1,2,2,1,1,42,40,0,0,1,1
2024,12060,09,001,09001003204,USDA: First-lien owner-occupied 1- to 4-family post-only exemption,Single Family (1-4 units):Site-Built,Not Hispanic or Latino,White,Male,1,1,285000,99,5.85,NA,0,7200,2200,2600,0,450,360,0,0,0,0,0,0,287879,Site-Built,Owner-occupied as Principal Dwelling,NA,NA,1,NA,75000,31,1,1,1,1,1,1,5,5,1,1,1,1,1,1,26,24,0,0,1,1
2024,14460,13,217,13217002201,Conventional: First-lien owner-occupied 1- to 4-family post-only exemption,Single Family (1-4 units):Site-Built,Hispanic or Latino,American Indian or Alaska Native,Female,1,1,395000,81,6.85,NA,0,9100,3000,3400,0,900,360,0,0,0,0,0,0,487654,Site-Built,Owner-occupied as Principal Dwelling,NA,NA,1,NA,115000,40,1,1,1,1,1,1,1,1,1,1,2,2,1,1,38,NA,0,NA,1,1
2024,33100,27,037,27037002900,Conventional: First-lien owner-occupied 1- to 4-family post-only exemption,Single Family (1-4 units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,1,420000,76,7.00,NA,0,9800,3300,3700,500,1000,360,0,0,0,0,0,0,552632,Site-Built,Owner-occupied as Principal Dwelling,NA,NA,1,NA,135000,37,1,1,1,1,1,1,3,3,1,1,1,1,1,1,49,47,0,0,1,1
2024,23580,27,163,27163002504,VA: First-lien owner-occupied 1- to 4-family post-only exemption,Single Family (1-4 units):Site-Built,Not Hispanic or Latino,White,Female,1,1,405000,88,6.30,NA,0,8300,2600,3100,0,700,360,0,0,0,0,0,0,460227,Site-Built,Owner-occupied as Principal Dwelling,NA,NA,1,NA,118000,35,1,1,1,1,1,1,5,5,1,1,2,2,1,1,30,NA,0,NA,1,1
2024,29820,21,037,21037002103,FHA: First-lien owner-occupied 1- to 4-family post-only exemption,Single Family (1-4 units):Site-Built,Hispanic or Latino,Black or African American,Female,1,2,310000,94,6.48,NA,0,8700,2900,3200,0,580,360,0,0,0,0,0,0,329787,Site-Built,Owner-occupied as Principal Dwelling,NA,NA,1,NA,86000,46,1,1,1,1,1,1,3,3,1,1,2,2,1,1,34,NA,0,NA,1,1
2024,35620,36,081,36081003901,Conventional: First-lien owner-occupied 1- to 4-family post-only exemption,Single Family (1-4 units):Site-Built,Not Hispanic or Latino,Asian,Male,1,1,580000,71,7.25,NA,0,11500,3800,4200,500,1200,360,0,0,0,0,0,0,816901,Site-Built,Owner-occupied as Principal Dwelling,NA,NA,1,NA,170000,32,1,1,1,1,1,1,2,2,1,1,1,1,1,1,46,44,0,0,1,1
2024,23580,27,173,27173001802,Conventional: First-lien owner-occupied 1- to 4-family post-only exemption,Single Family (1-4 units):Site-Built,Not Hispanic or Latino,White,Female,1,1,485000,74,6.98,NA,0,10000,3400,3800,0,1050,360,0,0,0,0,0,0,655405,Site-Built,Owner-occupied as Principal Dwelling,NA,NA,1,NA,142000,36,1,1,1,1,1,1,5,5,1,1,2,2,1,1,51,NA,1,NA,1,1
2024,38060,45,019,45019002500,Conventional: First-lien owner-occupied 1- to 4-family post-only exemption,Single Family (1-4 units):Site-Built,Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Male,1,1,355000,89,7.08,NA,0,9200,3100,3400,0,900,360,0,0,0,0,0,0,398876,Site-Built,Owner-occupied as Principal Dwelling,NA,NA,1,NA,102000,42,1,1,1,1,1,1,4,4,1,1,1,1,1,1,36,34,0,0,1,1
2024,12060,09,003,09003004501,Conventional: First-lien owner-occupied 1- to 4-family post-only exemption,Single Family (1-4 units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,1,440000,82,6.78,NA,0,9400,3100,3500,0,950,360,0,0,0,0,0,0,536585,Site-Built,Owner-occupied as Principal Dwelling,NA,NA,1,NA,125000,39,1,1,1,1,1,1,3,3,1,1,2,2,1,1,43,NA,0,NA,1,1
2024,14460,13,223,13223003102,USDA: First-lien owner-occupied 1- to 4-family post-only exemption,Single Family (1-4 units):Site-Built,Not Hispanic or Latino,White,Male,1,1,270000,97,5.95,NA,0,6800,2000,2400,0,400,360,0,0,0,0,0,0,278350,Site-Built,Owner-occupied as Principal Dwelling,NA,NA,1,NA,70000,30,1,1,1,1,1,1,5,5,1,1,1,1,1,1,25,23,0,0,1,1
2024,33100,27,053,27053002800,Conventional: First-lien owner-occupied 1- to 4-family post-only exemption,Single Family (1-4 units):Site-Built,Hispanic or Latino,Asian,Female,1,3,610000,67,7.55,NA,0,12000,4000,4400,1000,1300,360,0,0,0,0,0,0,910448,Site-Built,Owner-occupied as Principal Dwelling,NA,NA,1,NA,185000,33,1,1,1,1,1,1,2,2,1,1,2,2,1,1,40,38,0,0,1,1
2024,23580,27,173,27173002201,Conventional: First-lien owner-occupied 1- to 4-family post-only exemption,Single Family (1-4 units):Site-Built,Not Hispanic or Latino,American Indian or Alaska Native,Male,1,1,390000,83,6.90,NA,0,9000,3000,3400,0,900,360,0,0,0,0,0,0,469880,Site-Built,Owner-occupied as Principal Dwelling,NA,NA,1,NA,112000,40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,37,NA,0,NA,1,1
2024,29820,21,045,21045001902,FHA: First-lien owner-occupied 1- to 4-family post-only exemption,Single Family (1-4 units):Site-Built,Hispanic or Latino,Black or African American,Male,1,2,295000,92,6.42,NA,0,8600,2800,3100,0,580,360,0,0,0,0,0,0,320652,Site-Built,Owner-occupied as Principal Dwelling,NA,NA,1,NA,83000,45,1,1,1,1,1,1,3,3,1,1,1,1,1,1,31,NA,0,NA,1,1
2024,35620,36,081,36081004305,Conventional: First-lien owner-occupied 1- to 4-family post-only exemption,Single Family (1-4 units):Site-Built,Not Hispanic or Latino,White,Male,1,1,505000,77,7.08,NA,0,10300,3500,3900,500,1100,360,0,0,0,0,0,0,655844,Site-Built,Owner-occupied as Principal Dwelling,NA,NA,1,NA,145000,37,1,1,1,1,1,1,5,5,1,1,1,1,1,1,48,46,0,0,1,1
2024,23580,27,163,27163002702,VA: First-lien owner-occupied 1- to 4-family post-only exemption,Single Family (1-4 units):Site-Built,Not Hispanic or Latino,White,Female,1,1,425000,86,6.35,NA,0,8600,2700,3200,0,750,360,0,0,0,0,0,0,494186,Site-Built,Owner-occupied as Principal Dwelling,NA,NA,1,NA,125000,34,1,1,1,1,1,1,5,5,1,1,2,2,1,1,33,NA,0,NA,1,1
2024,38060,45,019,45019003801,Conventional: First-lien owner-occupied 1- to 4-family post-only exemption,Single Family (1-4 units):Site-Built,Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Female,1,1,370000,88,7.20,NA,0,9300,3200,3500,0,900,360,0,0,0,0,0,0,420455,Site-Built,Owner-occupied as Principal Dwelling,NA,NA,1,NA,108000,43,1,1,1,1,1,1,4,4,1,1,2,2,1,1,38,NA,0,NA,1,1
2024,12060,09,001,09001003502,Conventional: First-lien owner-occupied 1- to 4-family post-only exemption,Single Family (1-4 units):Site-Built,Not Hispanic or Latino,Asian,Male,1,1,535000,70,7.38,NA,0,11000,3700,4100,500,1150,360,0,0,0,0,0,0,764286,Site-Built,Owner-occupied as Principal Dwelling,NA,NA,1,NA,160000,32,1,1,1,1,1,1,2,2,1,1,1,1,1,1,45,43,0,0,1,1
2024,14460,13,135,13135004500,Conventional: First-lien owner-occupied 1- to 4-family post-only exemption,Single Family (1-4 units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,1,405
2024,35620,36,005,012300,Conventional,Single Family,Not Hispanic or Latino,White,Male,1,1,385000,80,6.75,NA,0,8500,2500,2800,0,0,360,NA,NA,0,0,0,0,481250,Site-built,Principal residence,NA,NA,1,NA,87500,37,1,1,1,11,1,1,5,5,1,1,1,1,1,1,45,42,0,0,1111,1
2024,31080,06,037,023400,FHA,Single Family,Not Hispanic or Latino,Asian,Female,1,1,425000,85,7.25,NA,0,11200,3200,3500,1250,500,360,NA,NA,0,0,0,0,500000,Site-built,Principal residence,NA,NA,1,NA,95000,42,1,1,1,1,1,1,2,2,1,1,2,2,1,1,38,NA,0,NA,1111,1
2024,16980,12,015,010200,Conventional,Single Family,Not Hispanic or Latino,Black or African American,Male,1,1,290000,75,6.5,NA,0,7200,1800,2100,0,0,360,NA,NA,0,0,0,0,386667,Site-built,Principal residence,NA,NA,1,NA,65000,28,1,1,1,1,1,1,3,3,1,1,1,1,1,1,52,NA,1,NA,1111,1
2024,19100,13,057,030102,VA,Single Family,Hispanic or Latino,White,Female,1,1,365000,90,6.125,NA,0,9500,2200,2600,0,750,360,NA,NA,0,0,0,0,405556,Site-built,Principal residence,NA,NA,1,NA,78000,33,1,1,1,1,1,1,5,5,1,1,2,2,1,1,41,39,0,0,1111,1
2024,26420,17,031,018500,Conventional,Single Family,Not Hispanic or Latino,White,Male,1,2,520000,70,7.125,NA,0,13000,3800,4200,1500,0,180,NA,NA,0,0,0,0,742857,Site-built,Second residence,NA,NA,1,NA,150000,22,1,1,1,1,1,1,5,5,1,1,1,1,1,1,58,55,1,0,1111,1
2024,41860,48,085,021600,Conventional,Single Family,Not Hispanic or Latino,Asian,Female,1,1,475000,82,6.875,NA,0,10500,2900,3300,0,0,360,NA,NA,0,0,0,0,579268,Site-built,Principal residence,NA,NA,1,NA,110000,38,1,1,1,1,1,1,2,2,1,1,2,2,1,1,34,NA,0,NA,1111,1
2024,38060,45,019,009800,FHA,Single Family,Hispanic or Latino,White,Male,1,1,315000,88,7.0,NA,0,8800,2100,2400,0,0,360,NA,NA,0,0,0,0,357955,Site-built,Principal residence,NA,NA,1,NA,70000,45,1,1,1,1,1,1,5,5,1,1,1,1,1,1,29,27,0,0,1111,1
2024,12060,06,001,004500,Conventional,Single Family,Not Hispanic or Latino,White,Female,1,1,610000,65,6.375,NA,0,14200,4100,4600,2000,0,360,NA,NA,0,0,0,0,938462,Site-built,Principal residence,NA,NA,1,NA,185000,25,1,1,1,1,1,1,5,5,1,1,2,2,1,1,47,NA,0,NA,1111,1
2024,14460,08,005,012800,Conventional,Single Family,Not Hispanic or Latino,Black or African American,Female,1,1,395000,78,7.5,NA,0,9700,2600,3000,0,0,360,NA,NA,0,0,0,0,506410,Site-built,Principal residence,NA,NA,1,NA,88000,40,1,1,1,1,1,1,3,3,1,1,2,2,1,1,39,NA,0,NA,1111,1
2024,33100,21,067,015200,VA,Single Family,Not Hispanic or Latino,White,Male,1,1,275000,95,5.875,NA,0,6800,1500,1800,0,1000,360,NA,NA,0,0,0,0,289474,Site-built,Principal residence,NA,NA,1,NA,60000,48,1,1,1,1,1,1,5,5,1,1,1,1,1,1,33,30,0,0,1111,1
2024,38900,47,037,019900,Conventional,Single Family,Not Hispanic or Latino,White,Male,1,1,540000,72,6.625,NA,0,12800,3600,4000,0,0,360,NA,NA,0,0,0,0,750000,Site-built,Principal residence,NA,NA,1,NA,165000,30,1,1,1,1,1,1,5,5,1,1,1,1,1,1,50,48,1,0,1111,1
2024,37980,45,063,028700,FHA,Single Family,Hispanic or Latino,Asian,Female,1,1,350000,84,7.125,NA,0,9200,2300,2700,0,0,360,NA,NA,0,0,0,0,416667,Site-built,Principal residence,NA,NA,1,NA,75000,43,1,1,1,1,1,1,2,2,1,1,2,2,1,1,31,NA,0,NA,1111,1
2024,19740,15,003,005400,Conventional,Single Family,Not Hispanic or Latino,Native Hawaiian or Pacific Islander,Male,1,1,420000,76,6.75,NA,0,10200,2800,3200,0,0,360,NA,NA,0,0,0,0,552632,Site-built,Principal residence,NA,NA,1,NA,95000,35,1,1,1,1,1,1,6,6,1,1,1,1,1,1,44,41,0,0,1111,1
2024,42660,49,011,001200,Conventional,Single Family,Not Hispanic or Latino,White,Female,1,2,680000,60,7.0,NA,0,15500,4500,5000,2500,0,180,NA,NA,0,0,0,0,1133333,Site-built,Second residence,NA,NA,1,NA,220000,20,1,1,1,1,1,1,5,5,1,1,2,2,1,1,56,NA,1,NA,1111,1
2024,29820,29,003,009800,VA,Single Family,Not Hispanic or Latino,Black or African American,Male,1,1,305000,92,6.25,NA,0,7600,1700,2000,0,850,360,NA,NA,0,0,0,0,331522,Site-built,Principal residence,NA,NA,1,NA,68000,50,1,1,1,1,1,1,3,3,1,1,1,1,1,1,36,33,0,0,1111,1
2024,46140,53,033,027500,Conventional,Single Family,Not Hispanic or Latino,White,Male,1,1,490000,74,6.5,NA,0,11800,3300,3700,0,0,360,NA,NA,0,0,0,0,662162,Site-built,Principal residence,NA,NA,1,NA,130000,32,1,1,1,1,1,1,5,5,1,1,1,1,1,1,46,44,0,0,1111,1
2024,47900,55,079,018900,FHA,Single Family,Hispanic or Latino,White,Female,1,1,330000,86,7.375,NA,0,8400,2000,2300,0,0,360,NA,NA,0,0,0,0,383721,Site-built,Principal residence,NA,NA,1,NA,72000,46,1,1,1,1,1,1,5,5,1,1,2,2,1,1,27,NA,0,NA,1111,1
2024,12020,05,119,040200,Conventional,Single Family,Not Hispanic or Latino,American Indian or Alaska Native,Female,1,1,285000,80,6.875,NA,0,6900,1600,1900,0,0,360,NA,NA,0,0,0,0,356250,Site-built,Principal residence,NA,NA,1,NA,62000,41,1,1,1,1,1,1,1,1,1,1,2,2,1,1,40,37,0,0,1111,1
2024,33340,22,071,025600,Conventional,Single Family,Not Hispanic or Latino,Asian,Male,1,1,580000,68,6.125,NA,0,13500,3900,4400,0,0,360,NA,NA,0,0,0,0,852941,Site-built,Principal residence,NA,NA,1,NA,175000,26,1,1,1,1,1,1,2,2,1,1,1,1,1,1,42,40,0,0,1111,1
2024,17460,13,135,040300,Conventional,Single Family,Not Hispanic or Latino,White,Male,1,1,445000,77,7.25,NA,0,10800,3000,3400,0,0,360,NA,NA,0,0,0,0,578182,Site-built,Principal residence,NA,NA,1,NA,105000,36,1,1,1,1,1,1,5,5,1,1,1,1,1,1,49,46,1,0,1111,1
2024,41180,47,093,035100,FHA,Single Family,Hispanic or Latino,Black or African American,Female,1,1,375000,83,7.0,NA,0,9600,2400,2800,0,0,360,NA,NA,0,0,0,0,451807,Site-built,Principal residence,NA,NA,1,NA,82000,44,1,1,1,1,1,1,3,3,1,1,2,2,1,1,32,NA,0,NA,1111,1
2024,22020,18,057,028900,VA,Single Family,Not Hispanic or Latino,White,Male,1,1,395000,89,6.375,NA,0,9800,2300,2700,0,650,360,NA,NA,0,0,0,0,443820,Site-built,Principal residence,NA,NA,1,NA,88000,39,1,1,1,1,1,1,5,5,1,1,1,1,1,1,37,35,0,0,1111,1
2024,47940,55,093,042000,Conventional,Single Family,Not Hispanic or Latino,White,Female,1,2,720000,55,6.75,NA,0,16000,4700,5200,3000,0,180,NA,NA,0,0,0,0,1309091,Site-built,Second residence,NA,NA,1,NA,250000,18,1,1,1,1,1,1,5,5,1,1,2,2,1,1,59,NA,1,NA,1111,1
2024,36740,45,035,020100,Conventional,Single Family,Not Hispanic or Latino,Asian,Male,1,1,510000,73,6.625,NA,0,12200,3500,3900,0,0,360,NA,NA,0,0,0,0,698630,Site-built,Principal residence,NA,NA,1,NA,140000,29,1,1,1,1,1,1,2,2,1,1,1,1,1,1,43,41,0,0,1111,1
2024,19780,15,009,007800,FHA,Single Family,Not Hispanic or Latino,Black or African American,Female,1,1,340000,87,7.25,NA,0,8800,2100,2500,0,0,360,NA,NA,0,0,0,0,390805,Site-built,Principal residence,NA,NA,1,NA,74000,47,1,1,1,1,1,1,3,3,1,1,2,2,1,1,30,NA,0,NA,1111,1
2024,42680,49,035,023400,Conventional,Single Family,Not Hispanic or Latino,White,Male,1,1,465000,75,6.875,NA,0,11400,3200,3600,0,0,360,NA,NA,0,0,0,0,620000,Site-built,Principal residence,NA,NA,1,NA,115000,33,1,1,1,1,1,1,5,5,1,1,1,1,1,1,48,45,1,0,1111,1
2024,38060,45,043,032000,VA,Single Family,Hispanic or Latino,White,Female,1,1,360000,91,6.5,NA,0,9200,2000,2400,0,800,360,NA,NA,0,0,0,0,395604,Site-built,Principal residence,NA,NA,1,NA,78000,42,1,1,1,1,1,1,5,5,1,1,2,2,1,1,35,32,0,0,1111,1
2024,12060,06,001,005600,Conventional,Single Family,Not Hispanic or Latino,Asian,Female,1,1,630000,63,6.25,NA,0,14800,4200,4700,0,0,360,NA,NA,0,0,0,0,1000000,Site-built,Principal residence,NA,NA,1,NA,200000,24,1,1,1,1,1,1,2,2,1,1,2,2,1,1,51,NA,1,NA,1111,1
2024,14460,08,005,013400,Conventional,Single Family,Not Hispanic or Latino,White,Male,1,2,590000,58,7.125,NA,0,13800,4000,4500,2000,0,180,NA,NA,0,0,0,0,1017241,Site-built,Second residence,NA,NA,1,NA,180000,21,1,1,1,1,1,1,5,5,1,1,1,1,1,1,54,51,1,0,1111,1
2024,29820,29,019,031200,FHA,Single Family,Not Hispanic or Latino,Black or African American,Male,1,1,320000,85,7.375,NA,0,8200,1900,2200,0,0,360,NA,NA,0,0,0,0,376471,Site-built,Principal residence,NA,NA,1,NA,70000,49,1,1,1,1,1,1,3,3,1,1,1,1,1,1,28,25,0,0,1111,1
2024,46140,53,033,028100,Conventional,Single Family,Not Hispanic or Latino,Asian,Female,1,1,500000,76,6.75,NA,0,11900,3400,3800,0,0,360,NA,NA,0,0,0,0,657895,Site-built,Principal residence,NA,NA,1,NA,125000,35,1,1,1,1,1,1,2,2,1,1,2,2,1,1,40,NA,0,NA,1111,1
2024,47900,55,079,019500,Conventional,Single Family,Hispanic or Latino,White,Male,1,1,410000,79,6.625,NA,0,10300,2800,3200,0,0,360,NA,NA,0,0,0,0,518987,Site-built,Principal residence,NA,NA,1,NA,92000,37,1,1,1,1,1,1,5,5,1,1,1,1,1,1,38,36,0,0,1111,1
2024,12020,05,149,050100,VA,Single Family,Not Hispanic or Latino,American Indian or Alaska Native,Female,1,1,295000,93,6.125,NA,0,7200,1600,1900,0,900,360,NA,NA,0,0,0,0,317204,Site-built,Principal residence,NA,NA,1,NA,65000,52,1,1,1,1,1,1,1,1,1,1,2,2,1,1,33,30,0,0,1111,1
2024,33340,22,071,026800,Conventional,Single Family,Not Hispanic or Latino,Asian,Male,1,1,605000,66,6.375,NA,0,14100,4100,4600,0,0,360,NA,NA,0,0,0,0,916667,Site-built,Principal residence,NA,NA,1,NA,190000,27,1,1,1,1,1,1,2,2,1,1,1,1,1,1,45,43,0,0,1111,1
2024,16980,06,037,4219.02,Conventional: Fixed 30 year,Single Family (1-4 units):Site-Built,Not Hispanic or Latino,White,Male,1,Home purchase,685000,80,6.75,NA,0,8500,3200,2800,0,500,360,0,0,NA,0,0,0,856250,Site-built,Owner-occupied as principal dwelling,NA,NA,1,NA,165000,38,1,1,Hispanic or Latino,Not Hispanic or Latino,1,1,Asian,White,1,1,Female,Male,1,1,47,45,0,0,1,1
2024,31080,17,031,1701.03,Conventional: Fixed 30 year,Single Family (1-4 units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,Refinancing,420000,75,7.00,NA,0,6200,2100,1900,0,300,360,0,0,NA,0,0,0,560000,Site-built,Owner-occupied as principal dwelling,NA,NA,1,NA,95000,29,1,1,Not Hispanic or Latino,Not Hispanic or Latino,1,1,Black or African American,Black or African American,1,1,Male,Female,1,1,39,38,0,0,1,1
2024,26420,21,111,2103.00,FHA: Fixed 30 year,Single Family (1-4 units):Site-Built,Hispanic or Latino,White,Male,1,Home purchase,325000,96,6.50,NA,0,7500,4500,4000,0,0,360,0,0,NA,0,0,0,338542,Site-built,Owner-occupied as principal dwelling,NA,NA,1,NA,78000,42,1,NA,Hispanic or Latino,NA,1,3,White,NA,1,3,Male,NA,1,3,33,NA,0,NA,1,1
2024,19100,09,003,1702.01,Conventional: Fixed 15 year,Single Family (1-4 units):Site-Built,Not Hispanic or Latino,Asian,Female,1,Home purchase,485000,70,5.75,NA,0,4800,1800,1600,0,800,180,0,0,NA,0,0,0,692857,Site-built,Owner-occupied as principal dwelling,NA,NA,1,NA,125000,25,1,1,Not Hispanic or Latino,Not Hispanic or Latino,1,1,Asian,White,1,1,Female,Male,1,1,52,54,1,1,1,1
2024,35614,36,005,0100.00,VA: Fixed 30 year,Single Family (1-4 units):Site-Built,Not Hispanic or Latino,White,Male,1,Home purchase,410000,85,6.25,NA,0,5800,2200,2000,0,0,360,0,0,NA,0,0,0,482353,Site-built,Owner-occupied as principal dwelling,NA,NA,1,NA,88000,34,1,NA,Not Hispanic or Latino,NA,1,3,White,NA,1,3,Male,NA,1,3,29,NA,0,NA,1,1
2024,41860,55,025,9401.00,Conventional: Fixed 30 year,Single Family (1-4 units):Site-Built,Not Hispanic or Latino,White,Female,1,Refinancing,275000,68,7.12,NA,0,5100,1900,1700,0,400,360,0,0,NA,0,0,0,404412,Site-built,Owner-occupied as principal dwelling,NA,NA,1,NA,72000,31,1,1,Not Hispanic or Latino,Not Hispanic or Latino,1,1,White,White,1,1,Female,Male,1,1,41,43,0,0,1,1
2024,38060,53,033,5012.00,Conventional: Adjustable 5/1,Single Family (1-4 units):Site-Built,Hispanic or Latino,American Indian or Alaska Native,Male,1,Home purchase,530000,82,6.88,2.5,0,9200,3600,3200,0,0,360,0,60,0,0,0,646341,Site-built,Owner-occupied as principal dwelling,NA,NA,1,NA,102000,39,1,1,Hispanic or Latino,Hispanic or Latino,1,1,American Indian or Alaska Native,American Indian or Alaska Native,1,1,Male,Female,1,1,36,34,0,0,1,1
2024,12060,02,090,000100,Conventional: Fixed 30 year,Single Family (1-4 units):Site-Built,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Female,3,Home purchase,150000,78,7.25,NA,0,3200,1400,1200,0,200,360,0,0,NA,0,0,0,192308,Site-built,Owner-occupied as principal dwelling,NA,NA,1,NA,48000,28,1,NA,Not Hispanic or Latino,NA,1,3,Native Hawaiian or Other Pacific Islander,NA,1,3,Female,NA,1,3,31,NA,0,NA,1,1
2024,14460,05,119,0502.00,Conventional: Fixed 30 year,Single Family (1-4 units):Site-Built,Not Hispanic or Latino,White,Male,1,Home purchase,395000,75,6.62,NA,0,6800,2500,2200,0,0,360,0,0,NA,0,0,0,526667,Site-built,Owner-occupied as principal dwelling,NA,NA,1,NA,98000,33,1,1,Not Hispanic or Latino,Not Hispanic or Latino,1,1,White,White,1,1,Male,Female,1,1,45,47,0,0,1,1
2024,33100,39,035,4501.02,Conventional: Fixed 30 year,Single Family (1-4 units):Site-Built,Not Hispanic or Latino,Asian,Female,1,Refinancing,610000,72,6.38,NA,0,7900,2900,2600,0,600,360,0,0,NA,0,0,0,847222,Site-built,Owner-occupied as principal dwelling,NA,NA,1,NA,135000,26,1,1,Not Hispanic or Latino,Not Hispanic or Latino,1,1,Asian,Asian,1,1,Female,Male,1,1,50,52,0,1,1,1
